Code LPP;Libellé;Prise en charge en sus du GHS dans le public et le privé (Oui/Non);Prise en charge en sus du GHS dans le privé à but lucratif seul (Oui/Non);Date de l'arrêté;Date JO;Date d'effet de la prise en charge en sus du GHS;Date d'effet de la radiation du code
3375634.0;tete femorale, donneur vivant incomplete ou hemitete, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3375634.0;tete femorale, donneur vivant incomplete ou hemitete, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3375976.0;os long, donneurs decedes, reims;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3375976.0;os long, donneurs decedes, reims;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3376711.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & < ou = 45cm3, wmt, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3376711.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & < ou = 45cm3, wmt, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3377142.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, ost;O;O;2011-01-10 00:00:00;2011-01-14 00:00:00;;2011-01-27
3377142.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, ost;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3377142.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, ost;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3377283.0;os long, donneurs decedes, saint-laurent du var;N;O;2009-01-12 00:00:00;2009-01-16 00:00:00;;2009-01-17
3377283.0;os long, donneurs decedes, saint-laurent du var;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3377283.0;os long, donneurs decedes, saint-laurent du var;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3377490.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, ost;O;O;2011-01-10 00:00:00;2011-01-14 00:00:00;;2011-01-27
3377490.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, ost;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3377490.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, ost;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3377604.0;greffon osseux, geometrique, tranche osteopure, < ou = 15cm3, ost developpement;O;O;2006-09-19 00:00:00;2006-09-29 00:00:00;2006-09-30 00:00:00;
3377969.0;tete femorale, donneur vivant incomplete ou hemitete, bruxelles, cochin paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3377969.0;tete femorale, donneur vivant incomplete ou hemitete, bruxelles, cochin paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3378035.0;greffon corneen, chu de toulouse;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3378035.0;greffon corneen, chu de toulouse;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3378555.0;fragment osseux, donneurs decedes, os anatomiques pied main, bordeaux;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3378555.0;fragment osseux, donneurs decedes, os anatomiques pied main, bordeaux;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3378584.0;greffon corneen, efs bourgogne franche-comte, site de besancon;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3378584.0;greffon corneen, efs bourgogne franche-comte, site de besancon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3378851.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, biobank;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3378851.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, biobank;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3379276.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, cochin paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3379276.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, cochin paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3379773.0;greffon corneen, chu de liege, hospices civils de lyon;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3379773.0;greffon corneen, chu de liege, hospices civils de lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3379879.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & < ou = 45cm3, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3379879.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & < ou = 45cm3, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3380569.0;greffon osseux, poudre, copeaux, > 15 cm3 et < ou = 45 cm3, efs, uttcal;O;O;2017-05-02 00:00:00;2017-05-04 00:00:00;2017-05-17 00:00:00;
3380931.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu de toulouse;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3380931.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu de toulouse;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3382835.0;fragment osseux, donneurs decedes, os anatomiques, pied main, bruxelles, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3382835.0;fragment osseux, donneurs decedes, os anatomiques, pied main, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3383361.0;tete femorale, donneur vivant incomplete ou hemitete, nantes;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3383361.0;tete femorale, donneur vivant incomplete ou hemitete, nantes;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3383384.0;tete femorale, donneur vivant incomplete ou hemitete, biobank;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3383384.0;tete femorale, donneur vivant incomplete ou hemitete, biobank;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3383533.0;tete femorale, donneur vivant incomplete ou hemitete, bordeaux;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3383533.0;tete femorale, donneur vivant incomplete ou hemitete, bordeaux;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3384136.0;os long, donneurs decedes, chu de nancy;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3384136.0;os long, donneurs decedes, chu de nancy;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3384159.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3384159.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3384449.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, angers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3384449.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, angers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3384573.0;tete femorale, donneur vivant incomplete ou hemitete, angers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3384573.0;tete femorale, donneur vivant incomplete ou hemitete, angers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3384811.0;os long, donneurs decedes, bruxelles, saint-louis paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3384811.0;os long, donneurs decedes, bruxelles, saint-louis paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3385443.0;greffon osseux, geometrique, < ou = 15cm3, ltbf, phoenix;O;O;2006-03-31 00:00:00;2006-04-21 00:00:00;2006-04-22 00:00:00;
3385443.0;greffon osseux, geometrique, < ou = 15cm3, ltbf, phoenix;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3385443.0;greffon osseux, geometrique, < ou = 15cm3, ltbf, phoenix;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3385526.0;greffon corneen, chu de nantes;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3385526.0;greffon corneen, chu de nantes;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3386052.0;greffon osseux, geometrique, > 15cm3, chu de montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3386052.0;greffon osseux, geometrique, > 15cm3, chu de montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3386218.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, poitiers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3386218.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, poitiers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3387790.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3387867.0;greffon osseux, geometrique, < ou = 15cm3, tutogen, marseille;O;O;2016-11-03 00:00:00;2016-11-08 00:00:00;;2016-11-21
3387867.0;greffon osseux, geometrique, < ou = 15cm3, tutogen, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3387867.0;greffon osseux, geometrique, < ou = 15cm3, tutogen, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3388039.0;greffon osseux, copeaux os spongieux, > 15cm3 & < ou = 45cm3, ltbf, phoenix;O;O;2006-03-31 00:00:00;2006-04-21 00:00:00;2006-04-22 00:00:00;
3388039.0;greffon osseux, copeaux os spongieux, > 15cm3 & < ou = 45cm3, ltbf, phoenix;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3388039.0;greffon osseux, copeaux os spongieux, > 15cm3 & < ou = 45cm3, ltbf, phoenix;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3388045.0;greffon corneen, centre atlantique, site de tours;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3388045.0;greffon corneen, centre atlantique, site de tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3388944.0;greffon corneen, efs pays de la loire, site d'angers;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3388944.0;greffon corneen, efs pays de la loire, site d'angers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3389725.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, tutogen, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3389725.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, tutogen, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3389955.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & < ou = 45cm3, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3389955.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & < ou = 45cm3, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3389961.0;greffon corneen, banque francaise des yeux;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3390020.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou=45cm3, tutogen,marseille;O;O;2016-11-03 00:00:00;2016-11-08 00:00:00;;2016-11-21
3390020.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou=45cm3, tutogen,marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3390020.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou=45cm3, tutogen,marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3390935.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, wmt, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3390935.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, wmt, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3391700.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bruxelles,angers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3391700.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bruxelles,angers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3393460.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15 cm3, montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3393460.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15 cm3, montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3393690.0;greffon osseux, geometrique, > 15cm3, bruxelles, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3393690.0;greffon osseux, geometrique, > 15cm3, bruxelles, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3394034.0;allogreffe vasculaire, veine saphene, cryoconservee;O;O;2011-06-17 00:00:00;2011-06-23 00:00:00;2011-07-06 00:00:00;
3394519.0;fragment osseux, donneurs decedes, os anatomiques, pied main, chu de nantes;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3394519.0;fragment osseux, donneurs decedes, os anatomiques, pied main, chu de nantes;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3394979.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, ost;O;O;2011-01-10 00:00:00;2011-01-14 00:00:00;;2011-01-27
3394979.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, ost;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3394979.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, ost;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3395341.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou=45cm3, st-laurent du var;N;O;2009-01-12 00:00:00;2009-01-16 00:00:00;;2009-01-17
3395341.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou=45cm3, st-laurent du var;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3395341.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou=45cm3, st-laurent du var;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3396062.0;greffon tendineux, tutogen, nancy;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3396062.0;greffon tendineux, tutogen, nancy;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3396168.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15 cm3, bruxelles, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3396168.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15 cm3, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3396441.0;greffon osseux, fragments osteopure, > 45 cm3, ost developpement;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3396441.0;greffon osseux, fragments osteopure, > 45 cm3, ost developpement;O;O;2005-07-12 00:00:00;2005-07-28 00:00:00;2005-07-29 00:00:00;
3396932.0;greffon corneen, hospices civils de lyon;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3396932.0;greffon corneen, hospices civils de lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3397133.0;greffon osseux, geometrique, > 15cm3, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3397133.0;greffon osseux, geometrique, > 15cm3, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3397593.0;greffon vasculaire, non saphene, ap-hp saint louis, chu de nancy;O;O;2011-06-17 00:00:00;2011-06-23 00:00:00;;2011-07-06
3397593.0;greffon vasculaire, non saphene, ap-hp saint louis, chu de nancy;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3397593.0;greffon vasculaire, non saphene, ap-hp saint louis, chu de nancy;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3398517.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bruxelles,cochin;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3398517.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bruxelles,cochin;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3399480.0;greffon tendineux, tutogen, tours;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3399480.0;greffon tendineux, tutogen, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3400177.0;neurostimu. medul,medtronic,restoreadvanced surescan mri, syst. complet+access;O;O;2014-04-18 00:00:00;2014-04-24 00:00:00;2014-05-07 00:00:00;
3400622.0;defibrillateur cardiaque simple chambre freq.asserv., guidant, vitality 2 vr el;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3400622.0;defibrillateur cardiaque simple chambre freq.asserv., boston, vitality 2 vr el;O;O;2011-02-21 00:00:00;2011-02-24 00:00:00;;2011-03-01
3400728.0;stimulateur phrenique, intrathoracique,medwin,atrostim,systeme complet enfant;O;O;2011-05-09 00:00:00;2011-05-12 00:00:00;2011-05-25 00:00:00;
3400792.0;stimulateur cardiaque triple chambre, guidant, contak tr 1241;N;O;2009-09-25 00:00:00;2009-10-01 00:00:00;;2007-09-02
3400792.0;stimulateur cardiaque triple chambre, guidant, contak tr 1241;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3400792.0;stimulateur cardiaque triple chambre, guidant, contak tr 1241;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3400817.0;stimulateur cardiaque double chambre freq.asserv., vitatron france, t 70 dr;N;O;2006-05-22 00:00:00;2006-06-08 00:00:00;;2005-05-14
3400817.0;stimulateur cardiaque double chambre freq.asserv., vitatron france, t 70 dr;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3401188.0;implant coch, vibrant med-el, synchrony;O;O;2016-02-19 00:00:00;2016-03-04 00:00:00;2016-03-17 00:00:00;
3401515.0;implant coch, neurelec, digisonic sp evo;O;O;2013-02-13 00:00:00;2013-02-19 00:00:00;2013-03-04 00:00:00;
3402041.0;stimulateur cardiaque triple chambre, medtronic, consulta crt-p;O;O;2015-07-17 00:00:00;2015-07-22 00:00:00;;2015-08-04
3402087.0;dacm, berlin, excor <1,2 m2, modif, set de connexion pour canules;O;O;2015-08-24 00:00:00;2015-09-01 00:00:00;;2015-09-14
3402087.0;dacm, berlin, excor <1,2 m2, modif, set de connexion pour canules;O;O;2011-12-26 00:00:00;2012-01-24 00:00:00;2012-02-06 00:00:00;
3402271.0;sondes stim ventriculaire droite hors vdd, unipolaires;O;O;2006-06-01 00:00:00;2006-06-16 00:00:00;2006-06-29 00:00:00;
3402450.0;sonde de stimulateur cardiaque, supplement autre que metaux polis;N;O;2006-06-01 00:00:00;2006-06-16 00:00:00;;2006-06-17
3402450.0;sonde de stimulateur cardiaque, supplement autre que metaux polis;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3402450.0;sonde de stimulateur cardiaque, supplement autre que metaux polis;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3402466.0;pompe implantable programmable a debit variable, medtronic, synchromed ii;O;O;2009-02-27 00:00:00;2009-03-06 00:00:00;2009-03-19 00:00:00;
3402756.0;neurostimulateur du nerf vague gauche, livanova, aspire sr 106.;O;O;2017-03-23 00:00:00;2017-03-28 00:00:00;2017-04-10 00:00:00;
3402762.0;stimulateur cardiaque triple chambre, medtronic, viva crt-p;O;O;2015-07-17 00:00:00;2015-07-22 00:00:00;2015-08-04 00:00:00;
3402992.0;neurostimulateur medullaire, st. jude, eon mini, systeme complet + accessoires;O;O;2014-02-03 00:00:00;2014-02-07 00:00:00;2014-04-20 00:00:00;
3403359.0;stimulateur phrenique,intrathoracique,medwin,atrostim,systeme complet adulte;O;O;2011-05-09 00:00:00;2011-05-12 00:00:00;2011-05-25 00:00:00;
3403365.0;defibrillateur cardiaque simple chambre freq.asserv., biotronik, lumax vr-t;O;O;2007-07-06 00:00:00;2007-07-17 00:00:00;2007-07-30 00:00:00;
3403365.0;defibrillateur cardiaque simple chambre freq.asserv., biotronik, lumax vr-t;O;O;2011-02-21 00:00:00;2011-02-24 00:00:00;;2011-03-01
3403431.0;defibrillateur cardiaque stim. biventriculaire, medtronic, insync marquis 7277;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3403431.0;defibrillateur cardiaque stim. biventriculaire, medtronic, insync marquis 7277;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3403431.0;defibrillateur cardiaque stim. biventriculaire, medtronic, insync marquis 7277;O;O;2011-02-21 00:00:00;2011-02-24 00:00:00;;2011-03-01
3403804.0;defibrillateur cardiaque double chambre freq.asserv., guidant, confient dr;N;O;2009-09-25 00:00:00;2009-10-01 00:00:00;;2009-10-01
3403804.0;defibrillateur cardiaque double chambre freq.asserv., guidant, confient dr;O;O;2008-09-01 00:00:00;2008-09-04 00:00:00;2008-09-17 00:00:00;
3403810.0;neurostimulateur du nerf vague gauche, cyberonics, electrodes perennia;O;O;2014-12-10 00:00:00;2014-12-18 00:00:00;;2014-12-31
3403997.0;defibrillateur cardiaque stim. bi-ventriculaire, guidant, contak renewal 4rf;N;O;2009-09-25 00:00:00;2009-10-01 00:00:00;;2009-09-30
3403997.0;defibrillateur cardiaque stim. bi-ventriculaire, guidant, contak renewal 4rf;O;O;2006-08-01 00:00:00;2006-08-25 00:00:00;2006-09-07 00:00:00;
3404353.0;neurostimulateur médul, électrode décahexapolaire,medtronic,specify surescan mri;O;O;2017-03-03 00:00:00;2017-03-07 00:00:00;2017-03-20 00:00:00;
3404465.0;dispositif assistance circulat, bi-ventriculaire, thoratec, thoratec pvad;O;O;2009-01-23 00:00:00;2009-01-29 00:00:00;2009-02-11 00:00:00;
3404608.0;implant coch ou tronc cérébral, processeur,med-el, sonnet.;O;O;2016-02-19 00:00:00;2016-03-04 00:00:00;2016-03-17 00:00:00;
3404815.0;stim cerebrale, boston, vercise, stimulateur implantable double canal recharg.;O;O;2015-05-05 00:00:00;2015-05-12 00:00:00;2015-05-25 00:00:00;
3405565.0;stimulateur cardiaque double chambre, type ddd;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3405565.0;stimulateur cardiaque double chambre, type ddd;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3405789.0;defibrillateur cardiaque simple chambre freq. asserv., st-jude, fortify st vr.;O;O;2011-01-07 00:00:00;2011-01-13 00:00:00;2011-01-26 00:00:00;
3405789.0;defibrillateur cardiaque simple chambre freq.asserv., st-jude, fortify st vr;O;O;2011-02-21 00:00:00;2011-02-24 00:00:00;;2011-03-01
